ID,Nome,Data de Nascimento,Nacionalidade,Matriculas,ECTS,Ano do Curso,Media Atual
2887,Clarice Moreira,14-09-2001,Portuguesa,4,139,3,17.40
2586,Milena Moreira,12-06-1993,Portuguesa,5,34,2,16.20
2312,Eduardo Moreira,09-02-1997,Portuguesa,3,125,2,13.00
2822,Alice Moreira,18-08-2001,Portuguesa,3,125,2,14.60
2509,Pietro Moreira,28-08-1994,Portuguesa,5,34,1,13.30
2942,Lucas Moreira,16-01-2003,Portuguesa,3,125,3,13.30
2520,Gabrielly da Mota,18-01-1995,Portuguesa,1,10,1,19.60
2450,Marcos Vinicius da Mota,24-12-1990,Portuguesa,5,34,2,11.70
2156,Joao da Mota,04-07-2003,Angolana,5,34,2,14.70
1657,Giovanna da Mota,03-04-1993,Portuguesa,4,139,3,17.80
1601,Pedro Miguel da Mota,22-10-1999,Portuguesa,6,79,3,17.80
1307,Julia da Mota,16-06-1992,Portuguesa,1,10,1,11.90
2671,Gabriela da Mota,30-01-2001,Portuguesa,2,30,3,11.40
2774,Luana da Mota,03-06-2001,Portuguesa,3,125,2,16.80
2842,Lorena da Mota,29-08-1991,Portuguesa,3,125,1,11.80
2127,Pedro Henrique da Mota,24-08-2002,Italiana,6,79,3,11.10
2461,Catarina da Mota,21-05-2002,Brasileira,2,30,2,17.10
1740,Mariana da Mota,08-10-1994,Francesa,5,34,2,18.90
1956,Theo da Mota,24-04-1993,Portuguesa,1,10,2,16.20
3155,Larissa da Mota,08-10-2004,Portuguesa,1,10,1,16.40
1380,Daniela da Mota,04-12-2004,Italiana,6,79,1,13.60
2634,Matheus da Mota,15-05-2001,Portuguesa,6,79,3,19.30
1372,Diego da Mota,23-05-1991,Portuguesa,5,34,3,13.70
2721,Maria Luiza da Mota,02-02-1998,Portuguesa,4,139,3,13.50
2952,Lorena da Mota,16-07-1999,Brasileira,5,34,3,16.50
2261,Heitor da Mota,04-05-1990,Mocambicana,3,125,2,14.90
1324,Gustavo Henrique da Mota,03-07-2002,Brasileira,6,79,2,17.60
2866,Luiz Fernando da Mota,30-11-2003,Portuguesa,1,10,2,13.20
2497,Kaique da Mota,06-04-2003,Guineense,6,79,3,11.10
2583,Vitor Gabriel da Mota,18-06-1994,Portuguesa,3,125,2,18.20
3117,Camila da Mota,08-01-1995,Portuguesa,3,125,1,16.60
2126,Maria da Mota,07-02-2003,Portuguesa,6,79,1,15.60
2757,Bryan da Mota,08-05-1991,Portuguesa,6,79,3,14.60
1870,Joao Lucas da Mota,20-07-1994,Portuguesa,1,10,1,14.40
2493,Bernardo da Mota,14-02-1997,Portuguesa,1,10,2,11.60
3019,Isadora da Mota,20-09-1995,Portuguesa,3,125,1,16.20
2815,Isis da Mota,13-07-1993,Francesa,3,125,3,12.30
1561,Maysa da Mota,26-04-2001,Portuguesa,6,79,1,16.60
1860,Stephany Moura,13-04-1992,Guineense,2,30,2,16.00
2199,Isabelly Moura,20-10-1995,Portuguesa,4,139,2,19.00
2606,Caue Moura,26-04-1997,Brasileira,1,10,3,12.00
2753,Daniela Moura,07-08-1993,Portuguesa,6,79,1,13.90
1653,Elisa Moura,23-04-1999,Angolana,1,10,1,13.70
2008,Alexia Moura,20-07-2004,Portuguesa,6,79,3,17.00
1779,Maite Moura,15-11-1990,Mocambicana,5,34,3,15.30
2615,Pedro Lucas Moura,01-06-2002,Portuguesa,1,10,2,14.50
2496,Cecilia Moura,22-05-1994,Timorense,4,139,3,19.60
2498,Luana Moura,12-07-1991,Francesa,6,79,3,19.00
1691,Ian Moura,25-05-1995,Portuguesa,6,79,1,14.00
2629,Maite Moura,29-11-2002,Espanhola,4,139,3,13.70
2059,Lucca Moura,25-06-1993,Portuguesa,6,79,1,17.20
1575,Larissa Moura,12-03-2002,Angolana,6,79,1,11.80
1370,Maria Vitoria Moura,08-10-2004,Brasileira,4,139,1,12.20
2435,Caroline Moura,21-03-1997,Portuguesa,3,125,3,16.70
1373,Maria Vitoria Moura,12-07-1998,Portuguesa,6,79,2,18.30
2437,Heitor Moura,09-08-1998,Francesa,6,79,2,12.40
2726,Ana Luiza Moura,02-10-1991,Portuguesa,6,79,2,13.70
2779,Vitor Gabriel Moura,25-10-1993,Portuguesa,5,34,2,11.50
1628,Isabella Moura,22-08-1991,Portuguesa,2,30,3,18.00
1837,Luna Moura,04-06-1994,Brasileira,6,79,2,18.50
1705,Levi Moura,16-02-2004,Portuguesa,5,34,2,15.90
2358,Julia Moura,28-01-2003,Portuguesa,3,125,1,17.30
2242,Ana Luiza Moura,17-02-1990,Portuguesa,1,10,1,13.30
2736,Ana Laura Moura,22-05-2003,Portuguesa,6,79,3,17.20
1458,Vitoria Moura,11-03-1993,Portuguesa,5,34,1,16.60
3042,Maria Cecilia Moura,29-09-2004,Portuguesa,6,79,2,19.60
1936,Ana Beatriz Moura,19-11-1992,Portuguesa,3,125,2,12.60
2825,Maria Cecilia Moura,30-05-1999,Portuguesa,4,139,1,11.70
2155,Lucca Moura,07-04-1997,Portuguesa,6,79,2,17.30
2603,Isis Moura,07-06-1994,Portuguesa,4,139,3,18.50
2561,Lorena Moura,30-12-1996,Portuguesa,4,139,2,15.10
2134,Joao Miguel Nascimento,27-03-1995,Portuguesa,2,30,3,17.20
3077,Enrico Nascimento,15-03-1999,Timorense,1,10,2,11.80
2366,Pietra Nascimento,20-03-1994,Portuguesa,1,10,1,11.30
1883,Joao Vitor Nascimento,08-08-1992,Portuguesa,2,30,3,19.40
1974,Fernanda Nascimento,07-02-1993,Portuguesa,1,10,3,15.50
2560,Bianca Nascimento,22-04-1999,Guineense,2,30,3,19.80
2991,Benjamin Nascimento,08-10-1992,Portuguesa,4,139,3,11.40
2913,Augusto Nascimento,08-01-1998,Portuguesa,4,139,3,11.90
3056,Luna Nascimento,04-08-2003,Portuguesa,5,34,2,15.00
1671,Maria Cecilia Nascimento,23-04-1995,Angolana,2,30,1,15.60
3106,Ryan Nascimento,14-09-1991,Brasileira,6,79,2,11.90
2464,Gustavo Henrique Nascimento,04-09-1994,Portuguesa,1,10,2,14.10
1410,Marcelo Nascimento,10-06-2000,Portuguesa,4,139,3,17.50
2321,Alicia Nascimento,09-02-2000,Portuguesa,2,30,2,14.10
2896,Yago Nascimento,04-08-1993,Portuguesa,1,10,2,12.00
2282,Bryan Nascimento,11-04-2000,Mocambicana,6,79,3,13.70
3142,Evelyn Nascimento,12-04-1996,Portuguesa,5,34,2,15.30
2268,Vitor Nascimento,09-09-2004,Portuguesa,4,139,3,19.70
1944,Eduarda Nascimento,01-04-1993,Portuguesa,4,139,1,12.40
1428,Emanuelly Nascimento,02-10-2000,Portuguesa,2,30,2,13.50
2856,Nicolas Nascimento,03-07-1993,Mocambicana,1,10,1,15.20
2792,Isabella Nascimento,19-06-2002,Portuguesa,1,10,3,12.30
2850,Joao Gabriel Nascimento,29-04-1998,Portuguesa,3,125,1,17.20
1312,Kevin Nascimento,23-08-2001,Portuguesa,5,34,1,14.60
1904,Leonardo Nascimento,02-06-1996,Portuguesa,4,139,3,14.90
2680,Paulo Nascimento,24-06-2002,Angolana,4,139,3,13.70
1714,Pietra Nascimento,19-05-1998,Portuguesa,5,34,2,13.90
1322,Maria Fernanda das Neves,25-04-2000,Portuguesa,3,125,3,13.90
1808,Lorenzo das Neves,17-08-1995,Portuguesa,5,34,1,18.10
1393,Davi Lucca das Neves,10-07-2000,Portuguesa,4,139,1,11.70
2534,Camila das Neves,28-03-2001,Italiana,3,125,3,13.10
2379,Amanda das Neves,16-02-2002,Portuguesa,2,30,3,16.60
2798,Igor das Neves,29-11-1998,Portuguesa,5,34,3,19.30
2529,Sophie das Neves,16-01-1997,Portuguesa,2,30,1,17.60
1433,Enzo das Neves,01-10-1994,Brasileira,5,34,1,11.50
1668,Guilherme das Neves,25-10-2004,Portuguesa,2,30,3,19.10
3050,Raquel das Neves,26-02-2002,Portuguesa,3,125,1,11.30
2388,Cecilia das Neves,21-02-1996,Portuguesa,6,79,3,15.70
2250,Levi das Neves,20-06-1994,Portuguesa,5,34,1,19.70
1828,Joaquim das Neves,21-07-1995,Portuguesa,2,30,2,18.50
2026,Luiz Felipe das Neves,07-03-1994,Portuguesa,1,10,1,17.10
2439,Ana das Neves,19-04-1995,Portuguesa,4,139,2,14.90
3149,Mariana das Neves,05-01-1998,Portuguesa,5,34,1,14.40
2112,Luiza das Neves,05-04-2004,Portuguesa,1,10,2,16.60
3208,Sophie das Neves,22-06-1993,Portuguesa,3,125,1,17.00
2894,Joao Pedro das Neves,30-03-1990,Portuguesa,5,34,1,14.80
2408,Sophia das Neves,19-10-1998,Portuguesa,1,10,1,15.10
2179,Maria Alice das Neves,27-07-1996,Brasileira,6,79,3,17.70
1250,Yasmin das Neves,13-07-1992,Portuguesa,1,10,1,13.60
1757,Kevin das Neves,23-04-2004,Portuguesa,2,30,2,18.30
1673,Calebe das Neves,03-10-2000,Portuguesa,3,125,1,17.50
1764,Carlos Eduardo das Neves,25-05-2002,Portuguesa,6,79,1,18.80
1326,Daniel das Neves,06-07-1991,Brasileira,1,10,1,17.00
2725,Melissa Nogueira,26-08-1997,Espanhola,4,139,2,18.70
1343,Ana Julia Nogueira,06-07-2004,Espanhola,6,79,2,14.10
1843,Lucca Nogueira,19-09-2004,Portuguesa,5,34,2,19.20
3125,Henrique Nogueira,11-09-1991,Brasileira,2,30,2,11.90
1573,Joaquim Nogueira,20-02-2001,Brasileira,1,10,1,16.00
1557,Vitor Gabriel Nogueira,25-10-1996,Portuguesa,3,125,1,12.30
3123,Luna Nogueira,09-03-2001,Portuguesa,2,30,2,14.90
2788,Guilherme Nogueira,02-08-1998,Portuguesa,5,34,2,15.30
1321,Ana Julia Nogueira,02-02-2001,Portuguesa,1,10,3,12.60
2898,Clara Nogueira,06-03-1990,Portuguesa,5,34,2,11.30
2944,Luiz Henrique Nogueira,25-07-1993,Portuguesa,2,30,1,11.00
3198,Bernardo Nogueira,14-10-1998,Portuguesa,1,10,2,18.30
2190,Laura Nogueira,14-06-2004,Portuguesa,6,79,1,11.20
2708,Brenda Nogueira,23-12-1996,Portuguesa,6,79,2,15.00
1589,Renan Nogueira,13-01-1991,Portuguesa,3,125,1,13.40
3110,Anthony Nogueira,15-09-1996,Timorense,1,10,1,17.80
2961,Levi Nogueira,12-10-1998,Portuguesa,1,10,3,12.10
2738,Felipe Nogueira,15-08-2003,Portuguesa,5,34,2,11.10
3102,Marcela Nogueira,04-07-1996,Portuguesa,3,125,3,11.90
2911,Joao Vitor Nogueira,24-01-2002,Portuguesa,4,139,1,12.60
1670,Raquel Nogueira,18-12-2000,Portuguesa,3,125,2,17.00
2654,Joao Miguel Nogueira,11-09-2004,Brasileira,3,125,2,15.90
1794,Ana Sophia Nogueira,02-07-1997,Portuguesa,4,139,1,17.10
2658,Danilo Nogueira,16-08-2003,Portuguesa,4,139,2,18.70
1797,Matheus Nogueira,19-01-1993,Portuguesa,1,10,1,17.40
2422,Raul Nogueira,15-09-1992,Portuguesa,6,79,3,17.80
3058,Davi Lucca Nogueira,25-09-1996,Espanhola,4,139,3,17.10
2337,Julia Nogueira,03-10-1998,Portuguesa,3,125,3,13.10
2230,Yasmin Nogueira,21-01-1995,Brasileira,3,125,2,13.70
2742,Breno Nogueira,29-09-1997,Brasileira,5,34,1,12.40
1661,Erick Nogueira,08-08-1997,Portuguesa,2,30,1,14.60
1804,Daniel Nogueira,12-08-1996,Angolana,6,79,2,20.00
2044,Caua Nogueira,21-12-2001,Portuguesa,3,125,1,16.70
2801,Nicolas Nogueira,11-04-1999,Portuguesa,4,139,1,16.00
1563,Maysa Nogueira,23-02-1998,Portuguesa,2,30,2,16.60
2994,Eduardo Nogueira,01-08-1994,Portuguesa,3,125,3,15.70
2208,Isaac Nogueira,28-09-2004,Portuguesa,3,125,2,14.40
1945,Anthony Nogueira,26-01-1993,Portuguesa,5,34,3,12.60
2956,Ana Clara Novaes,04-05-1999,Portuguesa,2,30,1,12.60
2124,Antonio Novaes,11-11-1995,Portuguesa,6,79,1,15.60
3151,Lara Novaes,02-03-1998,Portuguesa,3,125,1,14.30
1525,Paulo Novaes,19-09-1992,Francesa,6,79,2,19.30
1506,Marcos Vinicius Novaes,12-10-1998,Italiana,2,30,1,11.30
3122,Enzo Novaes,12-05-1998,Portuguesa,5,34,1,16.60
1652,Ian Novaes,28-11-2003,Guineense,3,125,2,14.70
1431,Igor Novaes,21-05-1992,Brasileira,5,34,1,16.00
1269,Pedro Henrique Novaes,16-04-2002,Portuguesa,5,34,2,18.00
2409,Giovanna Novaes,09-01-1994,Italiana,4,139,1,14.10
1491,Joao Lucas Novaes,19-09-1993,Guineense,2,30,2,18.30
1901,Caroline Novaes,20-03-1992,Portuguesa,1,10,3,14.20
1490,Kevin Novaes,17-09-1992,Portuguesa,2,30,1,14.40
2481,Yago Novaes,06-11-2003,Portuguesa,2,30,3,19.20
1424,Alexandre Novaes,03-11-2001,Espanhola,6,79,2,13.90
1405,Ana Carolina Novaes,03-09-2001,Portuguesa,5,34,1,18.20
3205,Isaac Novaes,12-03-1990,Timorense,5,34,2,11.40
2046,Nathan Novaes,27-10-1997,Angolana,1,10,1,19.30
2052,Benjamin Novaes,09-07-1995,Portuguesa,4,139,2,17.80
2834,Guilherme Novaes,15-10-2004,Portuguesa,2,30,3,18.90
1790,Marcela Novaes,10-02-1998,Portuguesa,2,30,3,16.10
1311,Leandro Novaes,01-10-1991,Brasileira,6,79,1,17.40
1359,Lucas Gabriel Novaes,25-10-2002,Portuguesa,6,79,1,12.30
1520,Nathan Novaes,20-11-1990,Portuguesa,2,30,3,12.80
1537,Thomas Novaes,16-02-1996,Portuguesa,5,34,3,11.40
2043,Yasmin Novaes,13-06-1997,Portuguesa,2,30,2,19.40
3103,Valentina Novaes,10-10-1998,Portuguesa,6,79,1,16.90
2440,Bruno Novaes,10-08-1996,Portuguesa,3,125,2,19.50
2061,Laura Novaes,18-11-1993,Portuguesa,2,30,1,18.00
1929,Guilherme Novaes,10-08-1990,Timorense,4,139,1,18.20
2818,Stella Nunes,21-04-1992,Francesa,4,139,1,16.30
2030,Esther Nunes,30-12-1996,Portuguesa,1,10,2,13.60
2049,Luiz Felipe Nunes,22-04-1997,Portuguesa,3,125,1,13.70
1406,Luiz Gustavo Nunes,09-03-1990,Portuguesa,5,34,2,12.70
2917,Thomas Nunes,11-02-1994,Portuguesa,4,139,2,19.20
2639,Joana Nunes,16-03-1992,Guineense,3,125,1,15.70
2992,Erick Nunes,03-10-1994,Portuguesa,2,30,3,17.40
2821,Isabel Nunes,04-12-1992,Portuguesa,5,34,3,11.20
2380,Joao Gabriel Nunes,25-01-1992,Brasileira,4,139,1,14.70
1617,Amanda Nunes,12-06-1994,Timorense,5,34,3,18.10
1367,Eduarda Nunes,12-11-2001,Guineense,4,139,2,16.20
1637,Guilherme Nunes,06-05-2004,Portuguesa,6,79,1,12.30
2802,Otavio Nunes,25-04-1997,Portuguesa,5,34,3,15.60
1786,Ana Julia Nunes,08-02-1999,Portuguesa,5,34,1,16.60
1955,Marcelo Nunes,22-05-2000,Portuguesa,1,10,3,19.70
2922,Nicole Nunes,14-05-2000,Portuguesa,4,139,2,13.30
2995,Valentina Nunes,01-12-2003,Portuguesa,5,34,1,16.30
2122,Brenda Nunes,02-02-1998,Espanhola,1,10,3,13.70
2184,Leandro Nunes,02-02-2001,Espanhola,4,139,2,17.20
2145,Vinicius Nunes,10-03-1995,Portuguesa,2,30,1,18.10
1953,Melissa Nunes,02-09-1998,Portuguesa,4,139,1,12.40
2478,Daniel Nunes,25-05-1995,Portuguesa,3,125,3,13.10
1771,Emanuel Nunes,23-12-1992,Portuguesa,6,79,1,11.90
2410,Laura Nunes,29-04-1998,Brasileira,6,79,3,19.10
2040,Maysa Nunes,12-12-1990,Portuguesa,6,79,3,18.30
1440,Ana Julia Nunes,03-12-2002,Portuguesa,5,34,2,19.30
1599,Lorena Nunes,09-07-2003,Portuguesa,3,125,1,13.00
3012,Eduarda Nunes,17-11-1992,Portuguesa,1,10,3,19.60
3018,Maria Fernanda Nunes,24-07-2002,Portuguesa,2,30,3,16.80
1996,Luiz Miguel Nunes,29-11-1994,Angolana,1,10,1,16.40
2990,Vitor Nunes,14-01-1996,Portuguesa,5,34,2,18.90
3037,Helena Nunes,07-07-1993,Portuguesa,6,79,2,19.80
1918,Maria Julia Oliveira,16-12-2000,Portuguesa,5,34,2,16.10
2659,Arthur Oliveira,20-07-1992,Portuguesa,3,125,2,15.80
1694,Maria Eduarda Oliveira,16-03-1990,Portuguesa,4,139,2,16.70
1992,Isabella Oliveira,23-04-2002,Portuguesa,6,79,3,16.70
2416,Henrique Oliveira,02-10-1992,Portuguesa,3,125,3,16.20
2846,Diego Oliveira,10-05-2002,Portuguesa,3,125,1,16.90
3164,Nathan Oliveira,10-09-1993,Timorense,6,79,1,16.90
2613,Caroline Oliveira,22-11-2001,Italiana,5,34,3,14.50
2249,Enrico Oliveira,20-01-1998,Portuguesa,3,125,3,13.40
3204,Emanuella Oliveira,09-06-2001,Portuguesa,5,34,2,18.30
3114,Yago Oliveira,03-03-1991,Portuguesa,6,79,3,15.40
3112,Andre Oliveira,15-12-1991,Portuguesa,4,139,1,17.70
1302,Vitor Hugo Oliveira,30-05-1995,Mocambicana,2,30,2,17.60
2666,Lavinia Oliveira,10-05-1992,Espanhola,4,139,2,16.80
3206,Emilly Oliveira,13-05-1994,Portuguesa,6,79,2,18.00
2466,Pedro Henrique Oliveira,22-04-2000,Portuguesa,2,30,1,11.30
2219,Nicolas Oliveira,11-08-1996,Portuguesa,6,79,1,14.10
2572,Vitoria Oliveira,22-05-2003,Portuguesa,6,79,2,14.90
2743,Rafael Oliveira,19-02-2001,Italiana,4,139,3,17.40
2048,Carlos Eduardo Oliveira,19-05-2001,Brasileira,5,34,3,18.20
2747,Caue Oliveira,14-10-1994,Portuguesa,1,10,2,15.70
2751,Lavinia Oliveira,19-10-1994,Portuguesa,3,125,3,12.50
2245,Maria Vitoria Oliveira,24-11-1992,Portuguesa,4,139,2,17.90
3152,Fernando Oliveira,24-08-2003,Timorense,5,34,2,19.40
2424,Evelyn Oliveira,03-07-1994,Portuguesa,3,125,1,15.10
1954,Augusto Oliveira,07-02-1997,Portuguesa,1,10,1,18.10
2361,Luiz Fernando Oliveira,11-04-1994,Portuguesa,5,34,2,13.70
3162,Lara Oliveira,09-10-2002,Portuguesa,5,34,2,11.50
3069,Sofia Oliveira,24-01-2001,Portuguesa,6,79,3,14.00
2635,Levi Oliveira,20-08-1990,Portuguesa,4,139,1,17.10
2096,Marina Oliveira,23-03-2001,Brasileira,4,139,2,16.40
2406,Maysa da Paz,01-05-2004,Brasileira,4,139,3,16.20
1608,Livia da Paz,17-08-1997,Portuguesa,1,10,1,14.30
1839,Yago da Paz,03-08-1995,Portuguesa,2,30,1,13.00
1313,Pedro Henrique da Paz,01-02-1994,Brasileira,1,10,2,11.60
2216,Juliana da Paz,30-09-1992,Portuguesa,3,125,2,19.60
2041,Emanuella da Paz,09-10-1993,Portuguesa,6,79,2,18.90
2871,Lucca da Paz,25-07-1999,Portuguesa,3,125,1,13.70
1348,Barbara da Paz,02-03-2002,Mocambicana,4,139,3,18.30
2703,Maria Luiza da Paz,04-12-1999,Portuguesa,4,139,3,16.40
1780,Milena da Paz,13-03-2004,Portuguesa,3,125,3,12.10
2076,Bianca da Paz,26-01-1996,Portuguesa,5,34,3,11.60
2892,Diego da Paz,30-05-1992,Portuguesa,5,34,1,16.20
2097,Pietro da Paz,11-02-1990,Portuguesa,3,125,1,14.40
3041,Barbara da Paz,29-05-2003,Brasileira,3,125,2,13.20
1730,Yasmin da Paz,22-03-1993,Portuguesa,2,30,1,15.90
2652,Nina da Paz,23-12-1996,Portuguesa,5,34,1,14.00
2732,Ana Beatriz da Paz,24-01-1998,Portuguesa,1,10,1,17.00
1925,Ian da Paz,25-05-1992,Portuguesa,3,125,2,17.60
1446,Raul da Paz,14-06-1991,Portuguesa,5,34,3,17.70
1376,Lucas Gabriel da Paz,04-08-2004,Portuguesa,4,139,2,19.70
1805,Joao Guilherme da Paz,12-03-1990,Portuguesa,1,10,1,18.70
1591,Caue da Paz,25-02-1990,Portuguesa,6,79,2,14.00
2194,Melissa da Paz,14-12-1990,Portuguesa,4,139,3,12.20
2428,Maria Vitoria Peixoto,23-02-1991,Portuguesa,5,34,1,18.60
3040,Maria Fernanda Peixoto,11-03-1998,Portuguesa,5,34,1,16.90
2305,Diego Peixoto,12-11-2003,Portuguesa,1,10,3,18.80
2945,Emanuella Peixoto,25-06-1998,Portuguesa,6,79,3,19.90
1724,Isabella Peixoto,12-06-1998,Portuguesa,5,34,1,15.30
1550,Theo Peixoto,28-02-1996,Portuguesa,3,125,2,12.00
1683,Arthur Peixoto,07-02-1991,Brasileira,3,125,3,16.20
2296,Maite Peixoto,16-11-1997,Portuguesa,4,139,3,19.60
3216,Bernardo Peixoto,10-08-1995,Portuguesa,5,34,3,12.70
1291,Joao Lucas Peixoto,22-07-1999,Portuguesa,4,139,1,19.80
2317,Eloah Peixoto,28-01-1990,Francesa,5,34,3,16.60
2251,Marcela Peixoto,22-01-1994,Portuguesa,2,30,2,19.60
1294,Renan Peixoto,07-01-1992,Portuguesa,2,30,3,16.30
1360,Diogo Peixoto,26-01-2000,Portuguesa,2,30,2,14.40
3133,Enrico Peixoto,25-08-1999,Portuguesa,2,30,3,13.70
2993,Ana Sophia Peixoto,05-06-1995,Portuguesa,5,34,1,15.20
3028,Ana Julia Peixoto,28-10-1997,Mocambicana,4,139,2,15.10
1337,Nathan Peixoto,23-12-1994,Portuguesa,1,10,3,18.20
2860,Lucas Gabriel Peixoto,22-09-1999,Portuguesa,1,10,2,12.20
2621,Gustavo Henrique Peixoto,01-06-1993,Portuguesa,1,10,1,12.50
1510,Luna Peixoto,20-03-1991,Brasileira,5,34,3,16.20
1536,Sabrina Peixoto,26-12-2001,Guineense,4,139,3,11.60
2690,Carlos Eduardo Peixoto,11-05-1994,Portuguesa,1,10,3,17.30
2277,Amanda Peixoto,21-08-2001,Brasileira,1,10,2,11.60
2524,Manuela Peixoto,07-09-1992,Portuguesa,2,30,3,19.50
1535,Vitor Gabriel Peixoto,06-11-2004,Portuguesa,3,125,2,15.20
2221,Beatriz Peixoto,11-03-1991,Portuguesa,4,139,2,17.60
2181,Joao Miguel Peixoto,16-04-2003,Angolana,6,79,3,19.10
2688,Heitor Pereira,21-07-2004,Espanhola,3,125,3,18.20
1841,Pietro Pereira,02-02-1990,Portuguesa,6,79,3,14.20
2946,Davi Lucca Pereira,01-11-2004,Brasileira,2,30,3,19.90
2020,Livia Pereira,03-11-1995,Portuguesa,1,10,2,12.80
1422,Murilo Pereira,25-12-1999,Portuguesa,3,125,2,18.50
1932,Rafael Pereira,20-03-1991,Portuguesa,4,139,1,16.50
3211,Elisa Pereira,09-09-2000,Portuguesa,5,34,2,18.90
1566,Diego Pereira,04-10-1992,Portuguesa,2,30,3,11.90
2433,Bernardo Pereira,03-09-1997,Portuguesa,2,30,3,12.80
2457,Heitor Pereira,04-03-2001,Portuguesa,4,139,2,17.00
2167,Maria Sophia Pereira,21-02-1994,Portuguesa,5,34,3,18.70
1739,Vinicius Pereira,08-07-1991,Portuguesa,4,139,2,16.60
3158,Nicolas Pereira,29-07-1997,Portuguesa,5,34,1,17.50
2612,Rodrigo Pereira,01-04-2002,Guineense,5,34,2,12.90
1502,Alana Pereira,22-05-1998,Portuguesa,5,34,2,12.20
1857,Bruna Pereira,19-05-1993,Portuguesa,2,30,3,18.50
2653,Ana Livia Pereira,20-03-1991,Portuguesa,4,139,2,12.80
2780,Carolina Pereira,12-05-2004,Portuguesa,2,30,3,11.50
2876,Joao Miguel Pereira,02-11-2002,Portuguesa,4,139,3,15.60
2037,Heloisa Pereira,08-02-2000,Portuguesa,3,125,3,14.90
2033,Matheus Pereira,26-06-2002,Portuguesa,3,125,1,19.10
1905,Maria Julia Pereira,14-07-2004,Portuguesa,6,79,1,16.70
2727,Igor Pereira,19-07-2003,Portuguesa,2,30,2,13.30
2035,Amanda Pereira,21-05-1997,Portuguesa,5,34,3,17.50
3124,Lavinia Pereira,13-02-2003,Italiana,2,30,1,18.20
1727,Larissa Pereira,04-04-2003,Portuguesa,1,10,2,16.00
2962,Luiz Miguel Pereira,23-08-2001,Portuguesa,4,139,3,12.80
1350,Cecilia Pereira,18-01-2002,Portuguesa,5,34,1,15.90
1444,Joao Guilherme Pereira,10-04-1999,Portuguesa,2,30,2,15.50
2723,Heitor Pereira,04-12-1994,Portuguesa,4,139,2,11.10
2552,Davi Luiz Pereira,18-02-2002,Portuguesa,2,30,2,18.20
1475,Heloisa Pereira,24-10-1997,Portuguesa,5,34,2,13.90
1626,Maria Sophia Pereira,26-10-1993,Portuguesa,6,79,2,16.40
1831,Nina Pereira,10-03-2000,Portuguesa,6,79,3,14.30
2765,Pedro Lucas Pereira,23-09-1992,Portuguesa,5,34,2,12.80
1990,Lorena Pinto,26-09-1990,Portuguesa,4,139,1,13.10
2512,Clarice Pinto,06-11-1995,Espanhola,1,10,3,17.90
2430,Noah Pinto,08-12-1997,Portuguesa,1,10,2,19.30
2310,Raquel Pinto,12-04-1990,Portuguesa,2,30,1,19.70
2511,Carlos Eduardo Pinto,20-03-1995,Portuguesa,5,34,1,11.80
1696,Lorena Pinto,20-12-2003,Portuguesa,4,139,2,17.00
2172,Theo Pinto,08-01-2001,Portuguesa,1,10,3,13.10
2607,Marcos Vinicius Pinto,13-07-2002,Portuguesa,4,139,1,18.40
2873,Otavio Pinto,14-10-1995,Portuguesa,6,79,2,15.90
1983,Giovanna Pinto,13-01-1999,Portuguesa,6,79,2,11.80
2286,Evelyn Pinto,08-02-1995,Portuguesa,1,10,2,17.70
3134,Igor Pinto,03-02-1991,Portuguesa,5,34,3,14.20
2215,Helena Pinto,20-02-2000,Angolana,4,139,1,12.90
1895,Leticia Pinto,08-10-1990,Portuguesa,6,79,2,11.20
1607,Marina Pinto,12-05-1999,Portuguesa,2,30,3,16.50
2220,Andre Pinto,21-06-1999,Angolana,6,79,1,16.80
2574,Catarina Pinto,25-09-2000,Portuguesa,3,125,2,11.60
2235,Daniel Pinto,13-07-2004,Portuguesa,5,34,1,12.50
2968,Thomas Pinto,15-03-1992,Portuguesa,4,139,3,15.50
1301,Fernanda Pinto,17-11-1998,Brasileira,1,10,1,17.90
1795,Henrique Pinto,19-08-1995,Portuguesa,5,34,3,18.40
1744,Thomas Pinto,07-07-2004,Portuguesa,2,30,1,16.60
2254,Felipe Pinto,30-01-2004,Angolana,1,10,3,14.00
1636,Joao Felipe Pinto,18-06-1996,Portuguesa,4,139,1,16.30
2374,Bernardo Pinto,03-07-1998,Portuguesa,2,30,2,11.10
1495,Amanda Pinto,09-05-1996,Portuguesa,2,30,2,19.90
1821,Heloisa Pinto,02-01-1995,Espanhola,2,30,2,17.40
2668,Sophie Pinto,27-12-1999,Portuguesa,1,10,2,17.20
3093,Mariana Pinto,10-08-2004,Portuguesa,3,125,3,19.80
2372,Danilo Pinto,07-03-2001,Portuguesa,4,139,2,16.90
2963,Joao Pinto,01-10-2003,Portuguesa,2,30,1,19.70
2550,Maria Fernanda Pinto,26-04-2000,Portuguesa,5,34,3,19.60
2755,Francisco Pinto,30-12-1997,Portuguesa,3,125,1,19.90
2786,Andre Pinto,14-08-2000,Portuguesa,6,79,1,14.00
3078,Emanuelly Pinto,11-12-1992,Portuguesa,3,125,3,17.40
1809,Joao Guilherme Pinto,25-07-2003,Portuguesa,5,34,2,13.50
2568,Alana Pires,16-02-1996,Portuguesa,4,139,2,12.20
1650,Julia Pires,25-03-1996,Portuguesa,3,125,2,11.10
2657,Marina Pires,29-02-1997,Portuguesa,1,10,1,17.40
